,Datetime,Tweet_id,Content
0,2020-08-08 16:00:08+00:00,1292128470412201984,Wearing a face mask is required in Arkansas in environments where physical distancing can’t be assured. Do your part to help stop the spread of COVID-19 and wear a mask. 
1,2020-08-06 17:00:29+00:00,1291418881173729280,Are you wearing your face covering correctly? Remember a mask must cover your nose and mouth completely. Learn more in our directive:  
2,2020-07-04 16:00:23+00:00,1279444956940304385,The ADH wishes you all a safe and happy Fourth of July. Help protect others today by practicing social distancing and wearing a mask. 
3,2020-07-01 17:00:29+00:00,1278372918012137474,"If you are planning to get together with loved ones for the 4th this year, be sure to wear a mask when you can’t socially distance. It’s one of the best ways to protect others. Remember, you may be carrying the virus even if you don’t feel sick.  "
4,2020-06-26 15:00:44+00:00,1276530844270768132,Arkansas is in the second phase of reopening gyms and fitness centers. Do your part in keeping yourself and others safe by taking precautions like wearing a mask when you are not actively exercising. Read more about the rules here:  
5,2020-05-31 23:00:13+00:00,1267229426141540357,"Cloth face coverings help you protect others by preventing you from spreading droplets that could contain the COVID-19 virus. Even if you don’t feel sick, you could still have and spread the virus. Learn how to make a cloth mask here:   "
6,2020-05-05 17:45:57+00:00,1257728253684563971,Want to know how to make your own cloth face mask? Check out our instructions here:  
7,2020-03-31 21:19:23+00:00,1245098387449483266,"If you're not sick with the new coronavirus, should you wear a mask in public?
"
8,2020-08-12 20:30:00+00:00,1293645936078528512,What does your mask say about you? It says you care for others. Share this PSA from  and  to encourage others to  
9,2020-07-31 18:22:09+00:00,1289265107105714176,"It is essential that our community maintains the level of physical distancing, staying at home, and mask-wearing that they have been for the past few weeks. ↔🏠😷
(2/2) "
10,2020-07-10 22:22:30+00:00,1281715446589292545,"Given the recent sharp rise in  cases, if you have symptoms or think you’ve been exposed to COVID-19, act as if you tested positive. 

🏠 Quarantine yourself and get tested
😷 Wear a mask
🧼 Wash your hands
↔ Keep your distance from others "
11,2020-06-19 18:44:21+00:00,1274050403961843712,"❓""Masks aren’t necessary.""
❓""I don’t need a mask if I’m not sick.""
❓""Social distancing is unnecessary if I’m wearing a mask.""

’s Elizabeth Matsui dispels 3 common myths about face coverings + their role to  of .

👉  "
12,2020-04-15 16:34:44+00:00,1250462573436309505,"    Hi Cheryl, it doesn't have to be an actual mask. Anything fabric that covers your mouth and nose would be acceptable: a handkerchief, bandana, scarf, t-shirt, etc. You can find some easy DIY ideas here: "
13,2020-08-13 23:00:02+00:00,1294046079328149504,Know someone who needs a cloth face mask? Share this info with them. ADHS is working with partners to provide free cloth face masks to help prevent the spread of COVID-19. Order here:  
14,2020-08-12 17:01:23+00:00,1293593433949396992," update: Of the 148  deaths being reported today, 96 are from the death certificate matching process. You can help slow the spread of COVID-19, wear a face mask when out in public.  "
15,2020-08-04 18:00:01+00:00,1290709089677385728,"It is important that every Arizonan does their part to prevent the spread of , which includes wearing a cloth face mask whenever you are in public. If you need a reusable cloth face mask, please fill out the order form:  "
16,2020-07-30 15:12:00+00:00,1288854867474354176,"Data update: Of the 172  deaths being reported today, 78 are from the death certificate matching process. You can help slow the spread of COVID-19, wear a face mask when out in public.  "
